Date,value,volume,time,tuesday,wednesday,thursday,friday,month_cos_embed,month_sin_embed,day_cos_embed,day_sin_embed
2011-04-12,1.6433329582214355,20361000,199,1,0,0,0,6.123233995736766e-17,1.0,-0.6691306063588579,0.7431448254773945
2011-04-13,1.6619999408721924,18172500,200,0,1,0,0,6.123233995736766e-17,1.0,-0.8090169943749473,0.5877852522924732
2011-04-14,1.6759999990463257,14751000,201,0,0,1,0,6.123233995736766e-17,1.0,-0.913545457642601,0.40673664307580004
2011-04-15,1.7053329944610596,14152500,202,0,0,0,1,6.123233995736766e-17,1.0,-0.9781476007338057,0.20791169081775931
2011-04-18,1.668666958808899,15508500,203,0,0,0,0,6.123233995736766e-17,1.0,-0.9135454576426009,-0.4067366430758002
2011-04-19,1.6773329973220825,8230500,204,1,0,0,0,6.123233995736766e-17,1.0,-0.8090169943749476,-0.587785252292473
2011-04-20,1.7166670560836792,12558000,205,0,1,0,0,6.123233995736766e-17,1.0,-0.6691306063588585,-0.743144825477394
2011-04-21,1.7826670408248901,20791500,206,0,0,1,0,6.123233995736766e-17,1.0,-0.5000000000000004,-0.8660254037844384
2011-04-25,1.7593330144882202,12013500,207,0,0,0,0,6.123233995736766e-17,1.0,0.30901699437494723,-0.9510565162951536
2011-04-26,1.7953330278396606,21000000,208,1,0,0,0,6.123233995736766e-17,1.0,0.5000000000000001,-0.8660254037844386
2011-04-27,1.8053330183029175,14953500,209,0,1,0,0,6.123233995736766e-17,1.0,0.6691306063588585,-0.743144825477394
2011-04-28,1.843999981880188,24000000,210,0,0,1,0,6.123233995736766e-17,1.0,0.8090169943749473,-0.5877852522924734
2011-04-29,1.840000033378601,10890000,211,0,0,0,1,6.123233995736766e-17,1.0,0.913545457642601,-0.40673664307580015
2011-05-02,1.8300000429153442,11769000,212,0,0,0,0,-0.4999999999999998,0.8660254037844387,0.9795299412524945,0.20129852008866006
2011-05-03,1.7913329601287842,13708500,213,1,0,0,0,-0.4999999999999998,0.8660254037844387,0.9189578116202306,0.39435585511331855
2011-05-04,1.7793329954147339,15667500,214,0,1,0,0,-0.4999999999999998,0.8660254037844387,0.8207634412072763,0.5712682150947923
2011-05-05,1.762666940689087,18277500,215,0,0,1,0,-0.4999999999999998,0.8660254037844387,0.6889669190756866,0.7247927872291199
2011-05-06,1.8079999685287476,14725500,216,0,0,0,1,-0.4999999999999998,0.8660254037844387,0.5289640103269624,0.8486442574947509
2011-05-09,1.8606669902801514,13746000,217,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.05064916883871264,0.9987165071710528
2011-05-10,1.8886669874191284,23029500,218,1,0,0,0,-0.4999999999999998,0.8660254037844387,-0.2506525322587204,0.9680771188662043
2011-05-11,1.8046669960021973,14437500,219,0,1,0,0,-0.4999999999999998,0.8660254037844387,-0.4403941515576344,0.8978045395707416
2011-05-12,1.8446669578552246,9420000,220,0,0,1,0,-0.4999999999999998,0.8660254037844387,-0.6121059825476626,0.7907757369376989
2011-05-13,1.8366669416427612,9922500,221,0,0,0,1,-0.4999999999999998,0.8660254037844387,-0.7587581226927909,0.6513724827222223
2011-05-16,1.773332953453064,11335500,222,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.994869323391895,0.10116832198743272
2011-05-17,1.730666995048523,18513000,223,1,0,0,0,-0.4999999999999998,0.8660254037844387,-0.9948693233918952,-0.10116832198743204
2011-05-18,1.7566670179367065,10942500,224,0,1,0,0,-0.4999999999999998,0.8660254037844387,-0.9541392564000488,-0.2993631229733582
2011-05-19,1.8799999952316284,39826500,225,0,0,1,0,-0.4999999999999998,0.8660254037844387,-0.8743466161445822,-0.4853019625310808
2011-05-20,1.8646670579910278,12637500,226,0,0,0,1,-0.4999999999999998,0.8660254037844387,-0.7587581226927911,-0.651372482722222
2011-05-23,1.7879999876022339,12954000,227,0,0,0,0,-0.4999999999999998,0.8660254037844387,-0.2506525322587213,-0.9680771188662041
2011-05-24,1.7813329696655273,9205500,228,1,0,0,0,-0.4999999999999998,0.8660254037844387,-0.05064916883871355,-0.9987165071710528
2011-05-25,1.9320000410079956,70396500,229,0,1,0,0,-0.4999999999999998,0.8660254037844387,0.15142777750457667,-0.9884683243281114
2011-05-26,1.9653329849243164,50053500,230,0,0,1,0,-0.4999999999999998,0.8660254037844387,0.3473052528448203,-0.9377521321470804
2011-05-27,1.9700000286102295,25306500,231,0,0,0,1,-0.4999999999999998,0.8660254037844387,0.5289640103269624,-0.848644257494751
2011-05-31,2.0093328952789307,49357500,232,1,0,0,0,-0.4999999999999998,0.8660254037844387,0.9795299412524943,-0.20129852008866114
2011-06-01,1.901332974433899,22948500,233,0,1,0,0,-0.8660254037844387,0.49999999999999994,1.0,0.0
2011-06-02,1.9173330068588257,14794500,234,0,0,1,0,-0.8660254037844387,0.49999999999999994,0.9781476007338057,0.20791169081775931
2011-06-03,2.0086669921875,93138000,235,0,0,0,1,-0.8660254037844387,0.49999999999999994,0.9135454576426009,0.40673664307580015
2011-06-06,1.9133330583572388,34966500,236,0,0,0,0,-0.8660254037844387,0.49999999999999994,0.5000000000000001,0.8660254037844386
2011-06-07,1.891332983970642,18331500,237,1,0,0,0,-0.8660254037844387,0.49999999999999994,0.30901699437494745,0.9510565162951535
2011-06-08,1.8079999685287476,25438500,238,0,1,0,0,-0.8660254037844387,0.49999999999999994,0.10452846326765346,0.9945218953682733
2011-06-09,1.841333031654358,24048000,239,0,0,1,0,-0.8660254037844387,0.49999999999999994,-0.10452846326765333,0.9945218953682734
2011-06-10,1.8573329448699951,23499000,240,0,0,0,1,-0.8660254037844387,0.49999999999999994,-0.30901699437494734,0.9510565162951536
2011-06-13,1.8953330516815186,25701000,241,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.8090169943749473,0.5877852522924732
2011-06-14,1.9066669940948486,23601000,242,1,0,0,0,-0.8660254037844387,0.49999999999999994,-0.913545457642601,0.40673664307580004
2011-06-15,1.8213330507278442,20175000,243,0,1,0,0,-0.8660254037844387,0.49999999999999994,-0.9781476007338057,0.20791169081775931
2011-06-16,1.7666670083999634,27633000,244,0,0,1,0,-0.8660254037844387,0.49999999999999994,-1.0,5.66553889764798e-16
2011-06-17,1.7666670083999634,25710000,245,0,0,0,1,-0.8660254037844387,0.49999999999999994,-0.9781476007338057,-0.20791169081775907
2011-06-20,1.7339999675750732,23067000,246,0,0,0,0,-0.8660254037844387,0.49999999999999994,-0.6691306063588585,-0.743144825477394
2011-06-21,1.835332989692688,22440000,247,1,0,0,0,-0.8660254037844387,0.49999999999999994,-0.5000000000000004,-0.8660254037844384
2011-06-22,1.8140000104904175,22134000,248,0,1,0,0,-0.8660254037844387,0.49999999999999994,-0.30901699437494756,-0.9510565162951535
2011-06-23,1.8473329544067383,17550000,249,0,0,1,0,-0.8660254037844387,0.49999999999999994,-0.10452846326765423,-0.9945218953682733
2011-06-24,1.8380000591278076,54127500,250,0,0,0,1,-0.8660254037844387,0.49999999999999994,0.10452846326765299,-0.9945218953682734
2011-06-27,1.8306670188903809,27141000,251,0,0,0,0,-0.8660254037844387,0.49999999999999994,0.6691306063588585,-0.743144825477394
2011-06-28,1.8739999532699585,13338000,252,1,0,0,0,-0.8660254037844387,0.49999999999999994,0.8090169943749473,-0.5877852522924734
2011-06-29,1.8860000371932983,21927000,253,0,1,0,0,-0.8660254037844387,0.49999999999999994,0.913545457642601,-0.40673664307580015
2011-06-30,1.9420000314712524,14200500,254,0,0,1,0,-0.8660254037844387,0.49999999999999994,0.9781476007338057,-0.20791169081775898
2011-07-01,1.9346669912338257,12823500,255,0,0,0,1,-1.0,1.2246467991473532e-16,1.0,0.0
2011-07-05,1.942667007446289,14940000,256,1,0,0,0,-1.0,1.2246467991473532e-16,0.6889669190756866,0.7247927872291199
2011-07-06,1.9306670427322388,13903500,257,0,1,0,0,-1.0,1.2246467991473532e-16,0.5289640103269624,0.8486442574947509
2011-07-07,1.9819999933242798,19918500,258,0,0,1,0,-1.0,1.2246467991473532e-16,0.3473052528448203,0.9377521321470804
2011-07-08,1.920667052268982,18609000,259,0,0,0,1,-1.0,1.2246467991473532e-16,0.1514277775045767,0.9884683243281114
2011-07-11,1.8899999856948853,14637000,260,0,0,0,0,-1.0,1.2246467991473532e-16,-0.4403941515576344,0.8978045395707416
2011-07-12,1.878000020980835,15681000,261,1,0,0,0,-1.0,1.2246467991473532e-16,-0.6121059825476626,0.7907757369376989
2011-07-13,1.9093329906463623,15990000,262,0,1,0,0,-1.0,1.2246467991473532e-16,-0.7587581226927909,0.6513724827222223
2011-07-14,1.8406670093536377,17385000,263,0,0,1,0,-1.0,1.2246467991473532e-16,-0.8743466161445821,0.48530196253108104
2011-07-15,1.8386670351028442,10635000,264,0,0,0,1,-1.0,1.2246467991473532e-16,-0.9541392564000488,0.29936312297335804
2011-07-18,1.8153330087661743,12778500,265,0,0,0,0,-1.0,1.2246467991473532e-16,-0.9541392564000488,-0.2993631229733582
2011-07-19,1.8593330383300781,15391500,266,1,0,0,0,-1.0,1.2246467991473532e-16,-0.8743466161445822,-0.4853019625310808
2011-07-20,1.9126670360565186,45724500,267,0,1,0,0,-1.0,1.2246467991473532e-16,-0.7587581226927911,-0.651372482722222
2011-07-21,1.9133330583572388,15172500,268,0,0,1,0,-1.0,1.2246467991473532e-16,-0.6121059825476627,-0.7907757369376986
2011-07-22,1.952666997909546,8752500,269,0,0,0,1,-1.0,1.2246467991473532e-16,-0.44039415155763423,-0.8978045395707417
2011-07-25,1.8993330001831055,10099500,270,0,0,0,0,-1.0,1.2246467991473532e-16,0.15142777750457667,-0.9884683243281114
2011-07-26,1.8666670322418213,11409000,271,1,0,0,0,-1.0,1.2246467991473532e-16,0.3473052528448203,-0.9377521321470804
2011-07-27,1.8426669836044312,14377500,272,0,1,0,0,-1.0,1.2246467991473532e-16,0.5289640103269624,-0.848644257494751
2011-07-28,1.878000020980835,14080500,273,0,0,1,0,-1.0,1.2246467991473532e-16,0.6889669190756865,-0.72479278722912
2011-07-29,1.878000020980835,14223000,274,0,0,0,1,-1.0,1.2246467991473532e-16,0.8207634412072763,-0.5712682150947924
2011-08-01,1.9179999828338623,17473500,275,0,0,0,0,-0.8660254037844388,-0.4999999999999997,1.0,0.0
2011-08-02,1.8226670026779175,23241000,276,1,0,0,0,-0.8660254037844388,-0.4999999999999997,0.9795299412524945,0.20129852008866006
2011-08-03,1.8133330345153809,26917500,277,0,1,0,0,-0.8660254037844388,-0.4999999999999997,0.9189578116202306,0.39435585511331855
2011-08-04,1.649999976158142,45967500,278,0,0,1,0,-0.8660254037844388,-0.4999999999999997,0.8207634412072763,0.5712682150947923
2011-08-05,1.6160000562667847,29466000,279,0,0,0,1,-0.8660254037844388,-0.4999999999999997,0.6889669190756866,0.7247927872291199
2011-08-08,1.5759999752044678,39127500,280,0,0,0,0,-0.8660254037844388,-0.4999999999999997,0.1514277775045767,0.9884683243281114
2011-08-09,1.670667052268982,20001000,281,1,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.05064916883871264,0.9987165071710528
2011-08-10,1.5880000591278076,23463000,282,0,1,0,0,-0.8660254037844388,-0.4999999999999997,-0.2506525322587204,0.9680771188662043
2011-08-11,1.6866669654846191,12547500,283,0,0,1,0,-0.8660254037844388,-0.4999999999999997,-0.4403941515576344,0.8978045395707416
2011-08-12,1.753999948501587,15136500,284,0,0,0,1,-0.8660254037844388,-0.4999999999999997,-0.6121059825476626,0.7907757369376989
2011-08-15,1.7486670017242432,11079000,285,0,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.9541392564000488,0.29936312297335804
2011-08-16,1.7400000095367432,8065500,286,1,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.994869323391895,0.10116832198743272
2011-08-17,1.722000002861023,9655500,287,0,1,0,0,-0.8660254037844388,-0.4999999999999997,-0.9948693233918952,-0.10116832198743204
2011-08-18,1.6173330545425415,15849000,288,0,0,1,0,-0.8660254037844388,-0.4999999999999997,-0.9541392564000488,-0.2993631229733582
2011-08-19,1.4866670370101929,20629500,289,0,0,0,1,-0.8660254037844388,-0.4999999999999997,-0.8743466161445822,-0.4853019625310808
2011-08-22,1.463333010673523,14791500,290,0,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.44039415155763423,-0.8978045395707417
2011-08-23,1.5306669473648071,13035000,291,1,0,0,0,-0.8660254037844388,-0.4999999999999997,-0.2506525322587213,-0.9680771188662041
2011-08-24,1.591333031654358,10264500,292,0,1,0,0,-0.8660254037844388,-0.4999999999999997,-0.05064916883871355,-0.9987165071710528
2011-08-25,1.5406670570373535,10197000,293,0,0,1,0,-0.8660254037844388,-0.4999999999999997,0.15142777750457667,-0.9884683243281114
2011-08-26,1.5820000171661377,11427000,294,0,0,0,1,-0.8660254037844388,-0.4999999999999997,0.3473052528448203,-0.9377521321470804
2011-08-29,1.647333025932312,12051000,295,0,0,0,0,-0.8660254037844388,-0.4999999999999997,0.8207634412072763,-0.5712682150947924
2011-08-30,1.6419999599456787,5493000,296,1,0,0,0,-0.8660254037844388,-0.4999999999999997,0.9189578116202306,-0.3943558551133187
2011-08-31,1.6493330001831055,12357000,297,0,1,0,0,-0.8660254037844388,-0.4999999999999997,0.9795299412524943,-0.20129852008866114
2011-09-01,1.600000023841858,12721500,298,0,0,1,0,-0.5000000000000004,-0.8660254037844384,1.0,0.0
2011-09-02,1.5379999876022339,11548500,299,0,0,0,1,-0.5000000000000004,-0.8660254037844384,0.9781476007338057,0.20791169081775931
2011-09-06,1.5293329954147339,12147000,300,1,0,0,0,-0.5000000000000004,-0.8660254037844384,0.5000000000000001,0.8660254037844386
2011-09-07,1.5893330574035645,6888000,301,0,1,0,0,-0.5000000000000004,-0.8660254037844384,0.30901699437494745,0.9510565162951535
2011-09-08,1.5740000009536743,7585500,302,0,0,1,0,-0.5000000000000004,-0.8660254037844384,0.10452846326765346,0.9945218953682733
2011-09-09,1.5313329696655273,10039500,303,0,0,0,1,-0.5000000000000004,-0.8660254037844384,-0.10452846326765333,0.9945218953682734
2011-09-12,1.525333046913147,8499000,304,0,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.6691306063588579,0.7431448254773945
2011-09-13,1.6053329706192017,10897500,305,1,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.8090169943749473,0.5877852522924732
2011-09-14,1.6226669549942017,12462000,306,0,1,0,0,-0.5000000000000004,-0.8660254037844384,-0.913545457642601,0.40673664307580004
2011-09-15,1.6546670198440552,8439000,307,0,0,1,0,-0.5000000000000004,-0.8660254037844384,-0.9781476007338057,0.20791169081775931
2011-09-16,1.7200000286102295,21256500,308,0,0,0,1,-0.5000000000000004,-0.8660254037844384,-1.0,5.66553889764798e-16
2011-09-19,1.718000054359436,17361000,309,0,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.8090169943749476,-0.587785252292473
2011-09-20,1.7339999675750732,17706000,310,1,0,0,0,-0.5000000000000004,-0.8660254037844384,-0.6691306063588585,-0.743144825477394
2011-09-21,1.7233330011367798,14814000,311,0,1,0,0,-0.5000000000000004,-0.8660254037844384,-0.5000000000000004,-0.8660254037844384
2011-09-22,1.7086670398712158,11637000,312,0,0,1,0,-0.5000000000000004,-0.8660254037844384,-0.30901699437494756,-0.9510565162951535
2011-09-23,1.7586669921875,17346000,313,0,0,0,1,-0.5000000000000004,-0.8660254037844384,-0.10452846326765423,-0.9945218953682733
2011-09-26,1.7013330459594727,14022000,314,0,0,0,0,-0.5000000000000004,-0.8660254037844384,0.5000000000000001,-0.8660254037844386
2011-09-27,1.746000051498413,10117500,315,1,0,0,0,-0.5000000000000004,-0.8660254037844384,0.6691306063588585,-0.743144825477394
2011-09-28,1.6393330097198486,10849500,316,0,1,0,0,-0.5000000000000004,-0.8660254037844384,0.8090169943749473,-0.5877852522924734
2011-09-29,1.6080000400543213,13944000,317,0,0,1,0,-0.5000000000000004,-0.8660254037844384,0.913545457642601,-0.40673664307580015
2011-09-30,1.6260000467300415,20041500,318,0,0,0,1,-0.5000000000000004,-0.8660254037844384,0.9781476007338057,-0.20791169081775898
2011-10-03,1.5820000171661377,15348000,319,0,0,0,0,-1.8369701987210297e-16,-1.0,0.9189578116202306,0.39435585511331855
2011-10-04,1.5773329734802246,18004500,320,1,0,0,0,-1.8369701987210297e-16,-1.0,0.8207634412072763,0.5712682150947923
2011-10-05,1.6913330554962158,18442500,321,0,1,0,0,-1.8369701987210297e-16,-1.0,0.6889669190756866,0.7247927872291199
2011-10-06,1.797333002090454,26536500,322,0,0,1,0,-1.8369701987210297e-16,-1.0,0.5289640103269624,0.8486442574947509
2011-10-07,1.7993329763412476,19674000,323,0,0,0,1,-1.8369701987210297e-16,-1.0,0.3473052528448203,0.9377521321470804
2011-10-10,1.858667016029358,13852500,324,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.2506525322587204,0.9680771188662043
2011-10-11,1.8406670093536377,8635500,325,1,0,0,0,-1.8369701987210297e-16,-1.0,-0.4403941515576344,0.8978045395707416
2011-10-12,1.8533329963684082,16851000,326,0,1,0,0,-1.8369701987210297e-16,-1.0,-0.6121059825476626,0.7907757369376989
2011-10-13,1.8626669645309448,15652500,327,0,0,1,0,-1.8369701987210297e-16,-1.0,-0.7587581226927909,0.6513724827222223
2011-10-14,1.8700000047683716,21007500,328,0,0,0,1,-1.8369701987210297e-16,-1.0,-0.8743466161445821,0.48530196253108104
2011-10-17,1.8279999494552612,11317500,329,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.9948693233918952,-0.10116832198743204
2011-10-18,1.8893330097198486,14995500,330,1,0,0,0,-1.8369701987210297e-16,-1.0,-0.9541392564000488,-0.2993631229733582
2011-10-19,1.8380000591278076,11893500,331,0,1,0,0,-1.8369701987210297e-16,-1.0,-0.8743466161445822,-0.4853019625310808
2011-10-20,1.8226670026779175,14995500,332,0,0,1,0,-1.8369701987210297e-16,-1.0,-0.7587581226927911,-0.651372482722222
2011-10-21,1.8686670064926147,17139000,333,0,0,0,1,-1.8369701987210297e-16,-1.0,-0.6121059825476627,-0.7907757369376986
2011-10-24,1.9033329486846924,14109000,334,0,0,0,0,-1.8369701987210297e-16,-1.0,-0.05064916883871355,-0.9987165071710528
2011-10-25,1.8833329677581787,9816000,335,1,0,0,0,-1.8369701987210297e-16,-1.0,0.15142777750457667,-0.9884683243281114
2011-10-26,1.8653329610824585,7657500,336,0,1,0,0,-1.8369701987210297e-16,-1.0,0.3473052528448203,-0.9377521321470804
2011-10-27,1.9173330068588257,13041000,337,0,0,1,0,-1.8369701987210297e-16,-1.0,0.5289640103269624,-0.848644257494751
2011-10-28,1.9913330078125,18960000,338,0,0,0,1,-1.8369701987210297e-16,-1.0,0.6889669190756865,-0.72479278722912
2011-10-31,1.9579999446868896,17010000,339,0,0,0,0,-1.8369701987210297e-16,-1.0,0.9795299412524943,-0.20129852008866114
2011-11-01,1.925333023071289,9528000,340,1,0,0,0,0.5000000000000001,-0.8660254037844386,1.0,0.0
2011-11-02,1.9140000343322754,13129500,341,0,1,0,0,0.5000000000000001,-0.8660254037844386,0.9781476007338057,0.20791169081775931
2011-11-03,2.1640000343322754,37645500,342,0,0,1,0,0.5000000000000001,-0.8660254037844386,0.9135454576426009,0.40673664307580015
2011-11-04,2.1540000438690186,45493500,343,0,0,0,1,0.5000000000000001,-0.8660254037844386,0.8090169943749475,0.5877852522924731
2011-11-07,2.0846669673919678,18994500,344,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.30901699437494745,0.9510565162951535
2011-11-08,2.122667074203491,17518500,345,1,0,0,0,0.5000000000000001,-0.8660254037844386,0.10452846326765346,0.9945218953682733
2011-11-09,2.058666944503784,14305500,346,0,1,0,0,0.5000000000000001,-0.8660254037844386,-0.10452846326765333,0.9945218953682734
2011-11-10,2.0886669158935547,11209500,347,0,0,1,0,0.5000000000000001,-0.8660254037844386,-0.30901699437494734,0.9510565162951536
2011-11-11,2.2426669597625732,58024500,348,0,0,0,1,0.5000000000000001,-0.8660254037844386,-0.4999999999999998,0.8660254037844387
2011-11-14,2.2146670818328857,19885500,349,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.913545457642601,0.40673664307580004
2011-11-15,2.26200008392334,13365000,350,1,0,0,0,0.5000000000000001,-0.8660254037844386,-0.9781476007338057,0.20791169081775931
2011-11-16,2.3293330669403076,27498000,351,0,1,0,0,0.5000000000000001,-0.8660254037844386,-1.0,5.66553889764798e-16
2011-11-17,2.245332956314087,20239500,352,0,0,1,0,0.5000000000000001,-0.8660254037844386,-0.9781476007338057,-0.20791169081775907
2011-11-18,2.173332929611206,13542000,353,0,0,0,1,0.5000000000000001,-0.8660254037844386,-0.9135454576426009,-0.4067366430758002
2011-11-21,2.117332935333252,15474000,354,0,0,0,0,0.5000000000000001,-0.8660254037844386,-0.5000000000000004,-0.8660254037844384
2011-11-22,2.138000011444092,10989000,355,1,0,0,0,0.5000000000000001,-0.8660254037844386,-0.30901699437494756,-0.9510565162951535
2011-11-23,2.0966670513153076,6777000,356,0,1,0,0,0.5000000000000001,-0.8660254037844386,-0.10452846326765423,-0.9945218953682733
2011-11-25,2.1106669902801514,3594000,357,0,0,0,1,0.5000000000000001,-0.8660254037844386,0.30901699437494723,-0.9510565162951536
2011-11-28,2.1706669330596924,10218000,358,0,0,0,0,0.5000000000000001,-0.8660254037844386,0.8090169943749473,-0.5877852522924734
2011-11-29,2.1166670322418213,8866500,359,1,0,0,0,0.5000000000000001,-0.8660254037844386,0.913545457642601,-0.40673664307580015
2011-11-30,2.1826670169830322,11404500,360,0,1,0,0,0.5000000000000001,-0.8660254037844386,0.9781476007338057,-0.20791169081775898
2011-12-01,2.173332929611206,15453000,361,0,0,1,0,0.8660254037844384,-0.5000000000000004,1.0,0.0
2011-12-02,2.2200000286102295,12042000,362,0,0,0,1,0.8660254037844384,-0.5000000000000004,0.9795299412524945,0.20129852008866006
2011-12-05,2.2946670055389404,17401500,363,0,0,0,0,0.8660254037844384,-0.5000000000000004,0.6889669190756866,0.7247927872291199
2011-12-06,2.324666976928711,14277000,364,1,0,0,0,0.8660254037844384,-0.5000000000000004,0.5289640103269624,0.8486442574947509
2011-12-07,2.2793331146240234,10114500,365,0,1,0,0,0.8660254037844384,-0.5000000000000004,0.3473052528448203,0.9377521321470804
2011-12-08,2.059333086013794,49587000,366,0,0,1,0,0.8660254037844384,-0.5000000000000004,0.1514277775045767,0.9884683243281114
